LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BEL,GDEXPRD,TOT,MLN_USD,A,2009,9490.426397,
BEL,GDEXPRD,TOT,MLN_USD,A,2010,10071.34375,
BEL,GDEXPRD,TOT,MLN_USD,A,2011,10795.60055,
BEL,GDEXPRD,TOT,MLN_USD,A,2012,11414.92164,
BEL,GDEXPRD,TOT,MLN_USD,A,2013,11716.60461,
BEL,GDEXPRD,TOT,MLN_USD,A,2014,12102.18932,
BEL,GDEXPRD,TOT,MLN_USD,A,2015,12651.16917,
BEL,GDEXPRD,TOT,MLN_USD,A,2016,13337.01289,
BEL,GDEXPRD,TOT,MLN_USD,A,2017,14338.39083,
BEL,GDEXPRD,TOT,MLN_USD,A,2018,15123.3204,
CAN,GDEXPRD,TOT,MLN_USD,A,2000,22160.62382,
CAN,GDEXPRD,TOT,MLN_USD,A,2001,24531.90199,
CAN,GDEXPRD,TOT,MLN_USD,A,2002,24653.82725,
CAN,GDEXPRD,TOT,MLN_USD,A,2003,25048.48547,
CAN,GDEXPRD,TOT,MLN_USD,A,2004,26209.17318,
CAN,GDEXPRD,TOT,MLN_USD,A,2005,26695.64505,
CAN,GDEXPRD,TOT,MLN_USD,A,2006,27006.31064,
CAN,GDEXPRD,TOT,MLN_USD,A,2007,27006.55189,
CAN,GDEXPRD,TOT,MLN_USD,A,2008,26592.81907,
CAN,GDEXPRD,TOT,MLN_USD,A,2009,26672.13148,
CAN,GDEXPRD,TOT,MLN_USD,A,2010,26174.99603,
CAN,GDEXPRD,TOT,MLN_USD,A,2011,26434.3872,
CAN,GDEXPRD,TOT,MLN_USD,A,2012,26676.9329,
CAN,GDEXPRD,TOT,MLN_USD,A,2013,26267.47364,
CAN,GDEXPRD,TOT,MLN_USD,A,2014,27160.29517,
CAN,GDEXPRD,TOT,MLN_USD,A,2015,27005.51714,
CAN,GDEXPRD,TOT,MLN_USD,A,2016,27847.57601,
CAN,GDEXPRD,TOT,MLN_USD,A,2017,27735.50471,
CAN,GDEXPRD,TOT,MLN_USD,A,2018,26497.10864,
CAN,GDEXPRD,TOT,MLN_USD,A,2019,26528.11888,
CZE,GDEXPRD,TOT,MLN_USD,A,2000,2663.422877,
CZE,GDEXPRD,TOT,MLN_USD,A,2001,2716.622021,
CZE,GDEXPRD,TOT,MLN_USD,A,2002,2758.222858,
CZE,GDEXPRD,TOT,MLN_USD,A,2003,2975.304812,
CZE,GDEXPRD,TOT,MLN_USD,A,2004,3116.338734,
CZE,GDEXPRD,TOT,MLN_USD,A,2005,3385.897242,
CZE,GDEXPRD,TOT,MLN_USD,A,2006,3814.228502,
CZE,GDEXPRD,TOT,MLN_USD,A,2007,4258.611769,
CZE,GDEXPRD,TOT,MLN_USD,A,2008,4161.470412,
CZE,GDEXPRD,TOT,MLN_USD,A,2009,4137.609147,
CZE,GDEXPRD,TOT,MLN_USD,A,2010,4370.616601,
CZE,GDEXPRD,TOT,MLN_USD,A,2011,5176.423301,
CZE,GDEXPRD,TOT,MLN_USD,A,2012,5882.990613,
CZE,GDEXPRD,TOT,MLN_USD,A,2013,6240.231571,
CZE,GDEXPRD,TOT,MLN_USD,A,2014,6656.355949,
CZE,GDEXPRD,TOT,MLN_USD,A,2015,6854.793426,
CZE,GDEXPRD,TOT,MLN_USD,A,2016,6116.044585,
CZE,GDEXPRD,TOT,MLN_USD,A,2017,6802.555774,
CZE,GDEXPRD,TOT,MLN_USD,A,2018,7540.680191,
DNK,GDEXPRD,TOT,MLN_USD,A,2001,5677.02292,
DNK,GDEXPRD,TOT,MLN_USD,A,2002,5990.017093,
DNK,GDEXPRD,TOT,MLN_USD,A,2003,6184.315344,
DNK,GDEXPRD,TOT,MLN_USD,A,2004,6117.485295,
DNK,GDEXPRD,TOT,MLN_USD,A,2005,6193.687307,
DNK,GDEXPRD,TOT,MLN_USD,A,2006,6461.942101,
DNK,GDEXPRD,TOT,MLN_USD,A,2007,6825.727532,
DNK,GDEXPRD,TOT,MLN_USD,A,2008,7487.414471,
DNK,GDEXPRD,TOT,MLN_USD,A,2009,7843.183996,
DNK,GDEXPRD,TOT,MLN_USD,A,2010,7628.82798,
DNK,GDEXPRD,TOT,MLN_USD,A,2011,7803.914435,
DNK,GDEXPRD,TOT,MLN_USD,A,2012,7918.796022,
DNK,GDEXPRD,TOT,MLN_USD,A,2013,7963.842941,
DNK,GDEXPRD,TOT,MLN_USD,A,2014,7939.184773,
DNK,GDEXPRD,TOT,MLN_USD,A,2015,8517.953936,
DNK,GDEXPRD,TOT,MLN_USD,A,2016,8903.452397,
DNK,GDEXPRD,TOT,MLN_USD,A,2017,8959.366151,
DNK,GDEXPRD,TOT,MLN_USD,A,2018,9121.792978,
FIN,GDEXPRD,TOT,MLN_USD,A,2000,6315.712043,
FIN,GDEXPRD,TOT,MLN_USD,A,2001,6385.251589,
FIN,GDEXPRD,TOT,MLN_USD,A,2002,6614.947904,
FIN,GDEXPRD,TOT,MLN_USD,A,2003,6841.128363,
FIN,GDEXPRD,TOT,MLN_USD,A,2004,7137.654449,
FIN,GDEXPRD,TOT,MLN_USD,A,2005,7368.48086,
FIN,GDEXPRD,TOT,MLN_USD,A,2006,7684.744821,
FIN,GDEXPRD,TOT,MLN_USD,A,2007,8103.826389,
FIN,GDEXPRD,TOT,MLN_USD,A,2008,8656.679627,
FIN,GDEXPRD,TOT,MLN_USD,A,2009,8401.028665,
FIN,GDEXPRD,TOT,MLN_USD,A,2010,8602.046518,
FIN,GDEXPRD,TOT,MLN_USD,A,2011,8613.454085,
FIN,GDEXPRD,TOT,MLN_USD,A,2012,7977.274772,
FIN,GDEXPRD,TOT,MLN_USD,A,2013,7609.998126,
FIN,GDEXPRD,TOT,MLN_USD,A,2014,7295.140652,
FIN,GDEXPRD,TOT,MLN_USD,A,2015,6689.666886,
FIN,GDEXPRD,TOT,MLN_USD,A,2016,6517.816973,
FIN,GDEXPRD,TOT,MLN_USD,A,2017,6739.522906,
FIN,GDEXPRD,TOT,MLN_USD,A,2018,6881.788077,
FRA,GDEXPRD,TOT,MLN_USD,A,2000,47761.30741,
FRA,GDEXPRD,TOT,MLN_USD,A,2001,49746.04166,
FRA,GDEXPRD,TOT,MLN_USD,A,2002,51168.68657,
FRA,GDEXPRD,TOT,MLN_USD,A,2003,50295.51493,
FRA,GDEXPRD,TOT,MLN_USD,A,2004,51100.9314,
FRA,GDEXPRD,TOT,MLN_USD,A,2005,50881.70654,
FRA,GDEXPRD,TOT,MLN_USD,A,2006,52113.5358,
FRA,GDEXPRD,TOT,MLN_USD,A,2007,52689.42188,
FRA,GDEXPRD,TOT,MLN_USD,A,2008,53780.18782,
FRA,GDEXPRD,TOT,MLN_USD,A,2009,56058.97627,
FRA,GDEXPRD,TOT,MLN_USD,A,2010,56286.4992,
FRA,GDEXPRD,TOT,MLN_USD,A,2011,57865.0222,
FRA,GDEXPRD,TOT,MLN_USD,A,2012,58985.16644,
FRA,GDEXPRD,TOT,MLN_USD,A,2013,59590.41212,
FRA,GDEXPRD,TOT,MLN_USD,A,2014,61206.11376,
FRA,GDEXPRD,TOT,MLN_USD,A,2015,61645.65671,
FRA,GDEXPRD,TOT,MLN_USD,A,2016,61093.61445,
FRA,GDEXPRD,TOT,MLN_USD,A,2017,62001.92692,
FRA,GDEXPRD,TOT,MLN_USD,A,2018,62912.66984,
GRC,GDEXPRD,TOT,MLN_USD,A,2001,1743.059203,
GRC,GDEXPRD,TOT,MLN_USD,A,2003,1872.05315,
GRC,GDEXPRD,TOT,MLN_USD,A,2004,1897.585213,
GRC,GDEXPRD,TOT,MLN_USD,A,2005,2095.949155,
GRC,GDEXPRD,TOT,MLN_USD,A,2006,2146.437845,
GRC,GDEXPRD,TOT,MLN_USD,A,2007,2277.410105,
GRC,GDEXPRD,TOT,MLN_USD,A,2008,2605.518793,
GRC,GDEXPRD,TOT,MLN_USD,A,2009,2356.84039,
GRC,GDEXPRD,TOT,MLN_USD,A,2010,2130.884119,
GRC,GDEXPRD,TOT,MLN_USD,A,2011,2174.395953,
GRC,GDEXPRD,TOT,MLN_USD,A,2012,2098.459149,
GRC,GDEXPRD,TOT,MLN_USD,A,2013,2354.769704,
GRC,GDEXPRD,TOT,MLN_USD,A,2014,2436.472096,
GRC,GDEXPRD,TOT,MLN_USD,A,2015,2798.161677,
GRC,GDEXPRD,TOT,MLN_USD,A,2016,2887.91779,
GRC,GDEXPRD,TOT,MLN_USD,A,2017,3335.893641,
GRC,GDEXPRD,TOT,MLN_USD,A,2018,3539.392359,
HUN,GDEXPRD,TOT,MLN_USD,A,2000,1528.653261,
HUN,GDEXPRD,TOT,MLN_USD,A,2001,1836.604957,
HUN,GDEXPRD,TOT,MLN_USD,A,2002,2072.103409,
HUN,GDEXPRD,TOT,MLN_USD,A,2003,2014.433385,
HUN,GDEXPRD,TOT,MLN_USD,A,2004,1979.600851,
HUN,GDEXPRD,TOT,MLN_USD,A,2005,2207.75347,
HUN,GDEXPRD,TOT,MLN_USD,A,2006,2439.297964,
HUN,GDEXPRD,TOT,MLN_USD,A,2007,2388.677092,
HUN,GDEXPRD,TOT,MLN_USD,A,2008,2471.506768,
HUN,GDEXPRD,TOT,MLN_USD,A,2009,2663.895797,
HUN,GDEXPRD,TOT,MLN_USD,A,2010,2697.998202,
HUN,GDEXPRD,TOT,MLN_USD,A,2011,2864.464142,
HUN,GDEXPRD,TOT,MLN_USD,A,2012,2999.514548,
HUN,GDEXPRD,TOT,MLN_USD,A,2013,3364.602139,
HUN,GDEXPRD,TOT,MLN_USD,A,2014,3410.282587,
HUN,GDEXPRD,TOT,MLN_USD,A,2015,3534.537665,
HUN,GDEXPRD,TOT,MLN_USD,A,2016,3192.593269,
HUN,GDEXPRD,TOT,MLN_USD,A,2017,3727.61826,
HUN,GDEXPRD,TOT,MLN_USD,A,2018,4509.981334,
ISL,GDEXPRD,TOT,MLN_USD,A,2000,279.1832946,
ISL,GDEXPRD,TOT,MLN_USD,A,2001,320.6462332,
ISL,GDEXPRD,TOT,MLN_USD,A,2002,320.3737546,
ISL,GDEXPRD,TOT,MLN_USD,A,2003,313.8218547,
ISL,GDEXPRD,TOT,MLN_USD,A,2005,357.4638572,
ISL,GDEXPRD,TOT,MLN_USD,A,2006,405.3259954,
ISL,GDEXPRD,TOT,MLN_USD,A,2007,390.4743564,
ISL,GDEXPRD,TOT,MLN_USD,A,2008,388.6164154,
ISL,GDEXPRD,TOT,MLN_USD,A,2009,377.9596337,
ISL,GDEXPRD,TOT,MLN_USD,A,2011,345.8421931,
ISL,GDEXPRD,TOT,MLN_USD,A,2013,257.2506587,
ISL,GDEXPRD,TOT,MLN_USD,A,2014,300.5746375,
ISL,GDEXPRD,TOT,MLN_USD,A,2015,355.148098,
ISL,GDEXPRD,TOT,MLN_USD,A,2016,366.6604358,
ISL,GDEXPRD,TOT,MLN_USD,A,2017,379.2943759,
ISL,GDEXPRD,TOT,MLN_USD,A,2018,382.7943976,
IRL,GDEXPRD,TOT,MLN_USD,A,2000,1921.537166,
IRL,GDEXPRD,TOT,MLN_USD,A,2001,1963.461747,
IRL,GDEXPRD,TOT,MLN_USD,A,2002,2085.600464,
IRL,GDEXPRD,TOT,MLN_USD,A,2003,2287.885644,
IRL,GDEXPRD,TOT,MLN_USD,A,2004,2559.22416,
IRL,GDEXPRD,TOT,MLN_USD,A,2005,2737.568075,
IRL,GDEXPRD,TOT,MLN_USD,A,2006,2889.793367,
IRL,GDEXPRD,TOT,MLN_USD,A,2007,3132.263525,
IRL,GDEXPRD,TOT,MLN_USD,A,2008,3366.529653,
IRL,GDEXPRD,TOT,MLN_USD,A,2009,3703.394213,
IRL,GDEXPRD,TOT,MLN_USD,A,2010,3731.336657,
IRL,GDEXPRD,TOT,MLN_USD,A,2011,3671.358042,
IRL,GDEXPRD,TOT,MLN_USD,A,2012,3681.077148,
IRL,GDEXPRD,TOT,MLN_USD,A,2013,3741.848683,
IRL,GDEXPRD,TOT,MLN_USD,A,2014,3951.163231,
IRL,GDEXPRD,TOT,MLN_USD,A,2015,3840.109145,
IRL,GDEXPRD,TOT,MLN_USD,A,2016,3935.050481,
IRL,GDEXPRD,TOT,MLN_USD,A,2018,4514.842926,
ITA,GDEXPRD,TOT,MLN_USD,A,2000,22564.05112,
ITA,GDEXPRD,TOT,MLN_USD,A,2001,23853.93251,
ITA,GDEXPRD,TOT,MLN_USD,A,2002,24845.9314,
ITA,GDEXPRD,TOT,MLN_USD,A,2003,24367.3548,
ITA,GDEXPRD,TOT,MLN_USD,A,2004,24511.40623,
ITA,GDEXPRD,TOT,MLN_USD,A,2005,24573.04775,
ITA,GDEXPRD,TOT,MLN_USD,A,2006,25962.95062,
ITA,GDEXPRD,TOT,MLN_USD,A,2007,27442.36582,
ITA,GDEXPRD,TOT,MLN_USD,A,2008,27918.21096,
ITA,GDEXPRD,TOT,MLN_USD,A,2009,27769.80101,
ITA,GDEXPRD,TOT,MLN_USD,A,2010,28247.79134,
ITA,GDEXPRD,TOT,MLN_USD,A,2011,28064.04629,
ITA,GDEXPRD,TOT,MLN_USD,A,2012,28601.65032,
ITA,GDEXPRD,TOT,MLN_USD,A,2013,28939.98465,
ITA,GDEXPRD,TOT,MLN_USD,A,2014,29768.96865,
ITA,GDEXPRD,TOT,MLN_USD,A,2015,30002.89459,
ITA,GDEXPRD,TOT,MLN_USD,A,2016,31024.22929,
ITA,GDEXPRD,TOT,MLN_USD,A,2017,31638.54011,
ITA,GDEXPRD,TOT,MLN_USD,A,2018,32401.77247,
JPN,GDEXPRD,TOT,MLN_USD,A,2000,133294.5308,
JPN,GDEXPRD,TOT,MLN_USD,A,2001,136882.7705,
JPN,GDEXPRD,TOT,MLN_USD,A,2002,138986.1258,
JPN,GDEXPRD,TOT,MLN_USD,A,2003,142468.5352,
JPN,GDEXPRD,TOT,MLN_USD,A,2004,144966.6428,
JPN,GDEXPRD,TOT,MLN_USD,A,2005,154745.7807,
JPN,GDEXPRD,TOT,MLN_USD,A,2006,161751.1105,
JPN,GDEXPRD,TOT,MLN_USD,A,2007,167493.8319,
JPN,GDEXPRD,TOT,MLN_USD,A,2008,165542.3688,
JPN,GDEXPRD,TOT,MLN_USD,A,2009,151612.7898,
JPN,GDEXPRD,TOT,MLN_USD,A,2010,153356.9848,
JPN,GDEXPRD,TOT,MLN_USD,A,2011,158438.4146,
JPN,GDEXPRD,TOT,MLN_USD,A,2012,159038.8245,
JPN,GDEXPRD,TOT,MLN_USD,A,2013,167572.0807,
JPN,GDEXPRD,TOT,MLN_USD,A,2014,172526.0056,
JPN,GDEXPRD,TOT,MLN_USD,A,2015,168546.1195,
JPN,GDEXPRD,TOT,MLN_USD,A,2016,163039.627,
JPN,GDEXPRD,TOT,MLN_USD,A,2017,169203.4282,
JPN,GDEXPRD,TOT,MLN_USD,A,2018,173281.9121,
KOR,GDEXPRD,TOT,MLN_USD,A,2000,22396.70368,
KOR,GDEXPRD,TOT,MLN_USD,A,2001,25179.13473,
KOR,GDEXPRD,TOT,MLN_USD,A,2002,26280.25386,
KOR,GDEXPRD,TOT,MLN_USD,A,2003,27960.47006,
KOR,GDEXPRD,TOT,MLN_USD,A,2004,31543.79036,
KOR,GDEXPRD,TOT,MLN_USD,A,2005,33990.9138,
KOR,GDEXPRD,TOT,MLN_USD,A,2006,38566.2917,
KOR,GDEXPRD,TOT,MLN_USD,A,2007,43102.34081,
KOR,GDEXPRD,TOT,MLN_USD,A,2008,46198.49063,
KOR,GDEXPRD,TOT,MLN_USD,A,2009,49023.33968,
KOR,GDEXPRD,TOT,MLN_USD,A,2010,55172.88513,
KOR,GDEXPRD,TOT,MLN_USD,A,2011,61971.73953,
KOR,GDEXPRD,TOT,MLN_USD,A,2012,68026.1989,
KOR,GDEXPRD,TOT,MLN_USD,A,2013,72016.878,
KOR,GDEXPRD,TOT,MLN_USD,A,2014,76705.02825,
KOR,GDEXPRD,TOT,MLN_USD,A,2015,76932.39055,
KOR,GDEXPRD,TOT,MLN_USD,A,2016,79375.42598,
KOR,GDEXPRD,TOT,MLN_USD,A,2017,88147.68733,
KOR,GDEXPRD,TOT,MLN_USD,A,2018,95461.74999,
LUX,GDEXPRD,TOT,MLN_USD,A,2000,619.7360062,
LUX,GDEXPRD,TOT,MLN_USD,A,2003,691.3745054,
LUX,GDEXPRD,TOT,MLN_USD,A,2004,706.0697283,
LUX,GDEXPRD,TOT,MLN_USD,A,2005,714.4184968,
LUX,GDEXPRD,TOT,MLN_USD,A,2006,796.8502316,
LUX,GDEXPRD,TOT,MLN_USD,A,2007,824.3034403,
LUX,GDEXPRD,TOT,MLN_USD,A,2008,829.968819,
LUX,GDEXPRD,TOT,MLN_USD,A,2009,820.4833741,
LUX,GDEXPRD,TOT,MLN_USD,A,2010,770.678657,
LUX,GDEXPRD,TOT,MLN_USD,A,2011,769.3162477,
LUX,GDEXPRD,TOT,MLN_USD,A,2012,666.9787165,
LUX,GDEXPRD,TOT,MLN_USD,A,2013,707.64192,
LUX,GDEXPRD,TOT,MLN_USD,A,2014,716.164903,
LUX,GDEXPRD,TOT,MLN_USD,A,2015,751.7381886,
LUX,GDEXPRD,TOT,MLN_USD,A,2016,777.6396702,
LUX,GDEXPRD,TOT,MLN_USD,A,2017,798.0701096,
LUX,GDEXPRD,TOT,MLN_USD,A,2018,785.7525663,
MEX,GDEXPRD,TOT,MLN_USD,A,2000,5104.062391,
MEX,GDEXPRD,TOT,MLN_USD,A,2001,5383.062268,
MEX,GDEXPRD,TOT,MLN_USD,A,2002,5880.804114,
MEX,GDEXPRD,TOT,MLN_USD,A,2003,6619.92749,
MEX,GDEXPRD,TOT,MLN_USD,A,2004,6792.385881,
MEX,GDEXPRD,TOT,MLN_USD,A,2005,7133.104476,
MEX,GDEXPRD,TOT,MLN_USD,A,2006,6907.088477,
MEX,GDEXPRD,TOT,MLN_USD,A,2007,7622.535849,
MEX,GDEXPRD,TOT,MLN_USD,A,2008,8591.055104,
MEX,GDEXPRD,TOT,MLN_USD,A,2009,8790.827857,
MEX,GDEXPRD,TOT,MLN_USD,A,2010,9535.773944,
MEX,GDEXPRD,TOT,MLN_USD,A,2011,9414.493752,
MEX,GDEXPRD,TOT,MLN_USD,A,2012,8715.371812,
MEX,GDEXPRD,TOT,MLN_USD,A,2013,8918.741343,
MEX,GDEXPRD,TOT,MLN_USD,A,2014,9394.535017,
MEX,GDEXPRD,TOT,MLN_USD,A,2015,9577.903052,
MEX,GDEXPRD,TOT,MLN_USD,A,2016,8896.543342,
MEX,GDEXPRD,TOT,MLN_USD,A,2017,7690.488109,
MEX,GDEXPRD,TOT,MLN_USD,A,2018,7483.644671,
NLD,GDEXPRD,TOT,MLN_USD,A,2000,12835.1425,
NLD,GDEXPRD,TOT,MLN_USD,A,2001,13179.97706,
NLD,GDEXPRD,TOT,MLN_USD,A,2002,12836.08624,
NLD,GDEXPRD,TOT,MLN_USD,A,2003,13139.38613,
NLD,GDEXPRD,TOT,MLN_USD,A,2004,13438.63579,
NLD,GDEXPRD,TOT,MLN_USD,A,2005,13598.2274,
NLD,GDEXPRD,TOT,MLN_USD,A,2006,13805.44983,
NLD,GDEXPRD,TOT,MLN_USD,A,2007,13747.16603,
NLD,GDEXPRD,TOT,MLN_USD,A,2008,13645.14551,
NLD,GDEXPRD,TOT,MLN_USD,A,2009,13493.23244,
NLD,GDEXPRD,TOT,MLN_USD,A,2010,13989.1482,
NLD,GDEXPRD,TOT,MLN_USD,A,2011,15684.04367,
NLD,GDEXPRD,TOT,MLN_USD,A,2012,15810.88401,
NLD,GDEXPRD,TOT,MLN_USD,A,2013,15902.29927,
NLD,GDEXPRD,TOT,MLN_USD,A,2014,16511.52118,
NLD,GDEXPRD,TOT,MLN_USD,A,2015,16913.37293,
NLD,GDEXPRD,TOT,MLN_USD,A,2016,17388.32313,
NLD,GDEXPRD,TOT,MLN_USD,A,2017,17771.08187,
NLD,GDEXPRD,TOT,MLN_USD,A,2018,19893.73244,
NZL,GDEXPRD,TOT,MLN_USD,A,2001,1294.569839,
NZL,GDEXPRD,TOT,MLN_USD,A,2003,1484.791686,
NZL,GDEXPRD,TOT,MLN_USD,A,2005,1544.907304,
NZL,GDEXPRD,TOT,MLN_USD,A,2007,1697.499178,
NZL,GDEXPRD,TOT,MLN_USD,A,2009,1844.476488,
NZL,GDEXPRD,TOT,MLN_USD,A,2011,1879.613194,
NZL,GDEXPRD,TOT,MLN_USD,A,2013,1842.741847,
NZL,GDEXPRD,TOT,MLN_USD,A,2015,2125.427299,
NZL,GDEXPRD,TOT,MLN_USD,A,2017,2502.171218,
NOR,GDEXPRD,TOT,MLN_USD,A,2001,3691.734779,
NOR,GDEXPRD,TOT,MLN_USD,A,2002,3776.739866,
NOR,GDEXPRD,TOT,MLN_USD,A,2003,3930.819615,
NOR,GDEXPRD,TOT,MLN_USD,A,2004,3882.433568,
NOR,GDEXPRD,TOT,MLN_USD,A,2005,4058.427405,
NOR,GDEXPRD,TOT,MLN_USD,A,2006,4280.700969,
NOR,GDEXPRD,TOT,MLN_USD,A,2007,4689.399392,
NOR,GDEXPRD,TOT,MLN_USD,A,2008,4934.390285,
NOR,GDEXPRD,TOT,MLN_USD,A,2009,4958.113929,
NOR,GDEXPRD,TOT,MLN_USD,A,2010,4886.47385,
NOR,GDEXPRD,TOT,MLN_USD,A,2011,5041.851874,
NOR,GDEXPRD,TOT,MLN_USD,A,2012,5200.451701,
NOR,GDEXPRD,TOT,MLN_USD,A,2013,5350.640257,
NOR,GDEXPRD,TOT,MLN_USD,A,2014,5534.255865,
NOR,GDEXPRD,TOT,MLN_USD,A,2015,6063.453986,
NOR,GDEXPRD,TOT,MLN_USD,A,2016,6259.68231,
NOR,GDEXPRD,TOT,MLN_USD,A,2017,6684.645234,
NOR,GDEXPRD,TOT,MLN_USD,A,2018,6901.305061,
POL,GDEXPRD,TOT,MLN_USD,A,2000,3840.20069,
POL,GDEXPRD,TOT,MLN_USD,A,2001,3771.975573,
POL,GDEXPRD,TOT,MLN_USD,A,2002,3447.335736,
POL,GDEXPRD,TOT,MLN_USD,A,2003,3448.499443,
POL,GDEXPRD,TOT,MLN_USD,A,2004,3717.616937,
POL,GDEXPRD,TOT,MLN_USD,A,2005,3919.230164,
POL,GDEXPRD,TOT,MLN_USD,A,2006,4072.734544,
POL,GDEXPRD,TOT,MLN_USD,A,2007,4446.835837,
POL,GDEXPRD,TOT,MLN_USD,A,2008,4943.710102,
POL,GDEXPRD,TOT,MLN_USD,A,2009,5607.094153,
POL,GDEXPRD,TOT,MLN_USD,A,2010,6334.261187,
POL,GDEXPRD,TOT,MLN_USD,A,2011,6884.566602,
POL,GDEXPRD,TOT,MLN_USD,A,2012,8261.096749,
POL,GDEXPRD,TOT,MLN_USD,A,2013,8277.903396,
POL,GDEXPRD,TOT,MLN_USD,A,2014,9232.900983,
POL,GDEXPRD,TOT,MLN_USD,A,2015,10234.76195,
POL,GDEXPRD,TOT,MLN_USD,A,2016,10136.66383,
POL,GDEXPRD,TOT,MLN_USD,A,2017,11413.39406,
POL,GDEXPRD,TOT,MLN_USD,A,2018,14067.05796,
PRT,GDEXPRD,TOT,MLN_USD,A,2000,2150.777535,
PRT,GDEXPRD,TOT,MLN_USD,A,2001,2324.022993,
PRT,GDEXPRD,TOT,MLN_USD,A,2002,2210.321299,
PRT,GDEXPRD,TOT,MLN_USD,A,2003,2117.505332,
PRT,GDEXPRD,TOT,MLN_USD,A,2004,2251.97155,
PRT,GDEXPRD,TOT,MLN_USD,A,2005,2357.486265,
PRT,GDEXPRD,TOT,MLN_USD,A,2006,3018.608359,
PRT,GDEXPRD,TOT,MLN_USD,A,2007,3644.383619,
PRT,GDEXPRD,TOT,MLN_USD,A,2008,4694.042039,
PRT,GDEXPRD,TOT,MLN_USD,A,2009,4978.072364,
PRT,GDEXPRD,TOT,MLN_USD,A,2010,4921.237639,
PRT,GDEXPRD,TOT,MLN_USD,A,2011,4592.359911,
PRT,GDEXPRD,TOT,MLN_USD,A,2012,4167.783636,
PRT,GDEXPRD,TOT,MLN_USD,A,2013,3967.795148,
PRT,GDEXPRD,TOT,MLN_USD,A,2014,3894.287829,
PRT,GDEXPRD,TOT,MLN_USD,A,2015,3820.809233,
PRT,GDEXPRD,TOT,MLN_USD,A,2016,4015.386967,
PRT,GDEXPRD,TOT,MLN_USD,A,2017,4281.228701,
PRT,GDEXPRD,TOT,MLN_USD,A,2018,4488.618118,
SVK,GDEXPRD,TOT,MLN_USD,A,2000,561.9421937,
SVK,GDEXPRD,TOT,MLN_USD,A,2001,568.0297339,
SVK,GDEXPRD,TOT,MLN_USD,A,2002,535.1851715,
SVK,GDEXPRD,TOT,MLN_USD,A,2003,562.9262925,
SVK,GDEXPRD,TOT,MLN_USD,A,2004,528.5048671,
SVK,GDEXPRD,TOT,MLN_USD,A,2005,555.2088173,
